"state","State_name","Population","date","category","count","dataQualityGrade"
"WA","Washington *",7614893,2020-03-22,"posNeg",46804,"B"
"WI","Wisconsin ",5822434,2020-03-22,"posNeg",6615,"A+"
"WV","West Virginia *",1792147,2020-03-22,"posNeg",397,"B"
"AK","Alaska ",731545,2020-03-21,"posNeg",772,"A"
"AL","Alabama *",4903185,2020-03-21,"posNeg",152,"B"
"AR","Arkansas ",3017804,2020-03-21,"posNeg",685,"A"
"AZ","Arizona ",7278717,2020-03-21,"posNeg",344,"A+"
"CA","California *",39512223,2020-03-21,"posNeg",12528,"B"
"CO","Colorado ",5758736,2020-03-21,"posNeg",3680,"A"
"CT","Connecticut *",3565287,2020-03-21,"posNeg",2300,"B"
"DC","District of Columbia ",705749,2020-03-21,"posNeg",583,"A+"
"DE","Delaware ",973764,2020-03-21,"posNeg",81,"A"
"FL","Florida ",21477737,2020-03-21,"posNeg",7237,"A"
"GA","Georgia ",10617423,2020-03-21,"posNeg",3064,"A"
"GU","Guam *",167772,2020-03-21,"posNeg",123,"B"
"IA","Iowa ",3155070,2020-03-21,"posNeg",1117,"A+"
"ID","Idaho ",1787065,2020-03-21,"posNeg",911,"A"
"IL","Illinois ",16980127,2020-03-21,"posNeg",6241,"A"
"IN","Indiana ",6732219,2020-03-21,"posNeg",833,"A+"
"KS","Kansas ",2913314,2020-03-21,"posNeg",472,"A"
"KY","Kentucky ",4467673,2020-03-21,"posNeg",768,"A"
"LA","Louisiana *",4648794,2020-03-21,"posNeg",2760,"B"
"MA","Massachusetts ",6892503,2020-03-21,"posNeg",5225,"A+"
"MD","Maryland *",6045680,2020-03-21,"posNeg",284,"B"
"ME","Maine *",1344212,2020-03-21,"posNeg",2337,"B"
"MI","Michigan ",9986857,2020-03-21,"posNeg",8239,"A+"
"MN","Minnesota ",5639632,2020-03-21,"posNeg",4090,"A"
"MO","Missouri *",6840439,2020-03-21,"posNeg",442,"B"
"MS","Mississippi ",2976149,2020-03-21,"posNeg",835,"A"
"NC","North Carolina ",10488084,2020-03-21,"posNeg",5276,"A"
"NH","New Hampshire *",1359711,2020-03-21,"posNeg",1028,"B"
"NJ","New Jersey ",8882190,2020-03-21,"posNeg",1621,"A+"
"NV","Nevada ",3080156,2020-03-21,"posNeg",2508,"A+"
"NY","New York ",19453561,2020-03-21,"posNeg",45437,"A"
"OH","Ohio *",11689100,2020-03-21,"posNeg",387,"B"
"OK","Oklahoma ",3956971,2020-03-21,"posNeg",613,"A+"
"OR","Oregon ",4217737,2020-03-21,"posNeg",2117,"A+"
"PA","Pennsylvania ",12801989,2020-03-21,"posNeg",4137,"A+"
"PR","Puerto Rico *",2933408,2020-03-21,"posNeg",164,"B"
"RI","Rhode Island ",1059361,2020-03-21,"posNeg",928,"A+"
"SC","South Carolina ",5148714,2020-03-21,"posNeg",1407,"A"
"SD","South Dakota *",884659,2020-03-21,"posNeg",705,"B"
"TN","Tennessee *",6829174,2020-03-21,"posNeg",3643,"B"
"TX","Texas *",28995881,2020-03-21,"posNeg",6522,"B"
"UT","Utah *",3205958,2020-03-21,"posNeg",2560,"B"
"VA","Virginia ",8535519,2020-03-21,"posNeg",2790,"A+"
"VT","Vermont *",623989,2020-03-21,"posNeg",1132,"B"
"WA","Washington *",7614893,2020-03-21,"posNeg",44914,"B"
"WI","Wisconsin ",5822434,2020-03-21,"posNeg",4909,"A+"
"WV","West Virginia *",1792147,2020-03-21,"posNeg",341,"B"
"AK","Alaska ",731545,2020-03-20,"posNeg",698,"A"
"AL","Alabama *",4903185,2020-03-20,"posNeg",109,"B"
"AR","Arkansas ",3017804,2020-03-20,"posNeg",447,"A"
"AZ","Arizona ",7278717,2020-03-20,"posNeg",276,"A+"
"CA","California *",39512223,2020-03-20,"posNeg",11487,"B"
"CO","Colorado ",5758736,2020-03-20,"posNeg",2952,"A"
"CT","Connecticut *",3565287,2020-03-20,"posNeg",798,"B"
"DC","District of Columbia ",705749,2020-03-20,"posNeg",572,"A+"
"DE","Delaware ",973764,2020-03-20,"posNeg",74,"A"
"FL","Florida ",21477737,2020-03-20,"posNeg",2390,"A"
"GA","Georgia ",10617423,2020-03-20,"posNeg",2386,"A"
"GU","Guam *",167772,2020-03-20,"posNeg",100,"B"
"IA","Iowa ",3155070,2020-03-20,"posNeg",687,"A+"
"ID","Idaho ",1787065,2020-03-20,"posNeg",613,"A"
"IL","Illinois ",16980127,2020-03-20,"posNeg",4281,"A"
"IN","Indiana ",6732219,2020-03-20,"posNeg",554,"A+"
"KS","Kansas ",2913314,2020-03-20,"posNeg",461,"A"
"KY","Kentucky ",4467673,2020-03-20,"posNeg",639,"A"
"LA","Louisiana *",4648794,2020-03-20,"posNeg",1041,"B"
"MA","Massachusetts ",6892503,2020-03-20,"posNeg",4109,"A+"
"MD","Maryland *",6045680,2020-03-20,"posNeg",243,"B"
"ME","Maine *",1344212,2020-03-20,"posNeg",2321,"B"
"MI","Michigan ",9986857,2020-03-20,"posNeg",6773,"A+"
"MN","Minnesota ",5639632,2020-03-20,"posNeg",3856,"A"
"MO","Missouri *",6840439,2020-03-20,"posNeg",416,"B"
"MS","Mississippi ",2976149,2020-03-20,"posNeg",775,"A"
"NC","North Carolina ",10488084,2020-03-20,"posNeg",3233,"A"
"NH","New Hampshire *",1359711,2020-03-20,"posNeg",789,"B"
"NJ","New Jersey ",8882190,2020-03-20,"posNeg",1154,"A+"
"NV","Nevada ",3080156,2020-03-20,"posNeg",2101,"A+"
"NY","New York ",19453561,2020-03-20,"posNeg",32427,"A"
"OH","Ohio *",11689100,2020-03-20,"posNeg",309,"B"
"OK","Oklahoma ",3956971,2020-03-20,"posNeg",587,"A+"
"OR","Oregon ",4217737,2020-03-20,"posNeg",2117,"A+"
"PA","Pennsylvania ",12801989,2020-03-20,"posNeg",2842,"A+"
"PR","Puerto Rico *",2933408,2020-03-20,"posNeg",128,"B"
"RI","Rhode Island ",1059361,2020-03-20,"posNeg",854,"A+"
"SC","South Carolina ",5148714,2020-03-20,"posNeg",914,"A"
"SD","South Dakota *",884659,2020-03-20,"posNeg",677,"B"
"TN","Tennessee *",6829174,2020-03-20,"posNeg",791,"B"
"TX","Texas *",28995881,2020-03-20,"posNeg",5277,"B"
"UT","Utah *",3205958,2020-03-20,"posNeg",2147,"B"
"VA","Virginia ",8535519,2020-03-20,"posNeg",2325,"A+"
"VT","Vermont *",623989,2020-03-20,"posNeg",1001,"B"
"WA","Washington *",7614893,2020-03-20,"posNeg",42569,"B"
"WI","Wisconsin ",5822434,2020-03-20,"posNeg",3661,"A+"
"WV","West Virginia *",1792147,2020-03-20,"posNeg",226,"B"
"AK","Alaska ",731545,2020-03-19,"posNeg",438,"A"
"AL","Alabama *",4903185,2020-03-19,"posNeg",96,"B"
"AR","Arkansas ",3017804,2020-03-19,"posNeg",356,"A"
"AZ","Arizona ",7278717,2020-03-19,"posNeg",219,"A+"
"CA","California *",39512223,2020-03-19,"posNeg",9711,"B"
"CO","Colorado ",5758736,2020-03-19,"posNeg",2328,"A"
"CT","Connecticut *",3565287,2020-03-19,"posNeg",700,"B"
"DC","District of Columbia ",705749,2020-03-19,"posNeg",192,"A+"
"DE","Delaware ",973764,2020-03-19,"posNeg",66,"A"
"FL","Florida ",21477737,2020-03-19,"posNeg",1923,"A"
"GA","Georgia ",10617423,2020-03-19,"posNeg",1831,"A"
"GU","Guam *",167772,2020-03-19,"posNeg",81,"B"
"IA","Iowa ",3155070,2020-03-19,"posNeg",121,"A+"
"ID","Idaho ",1787065,2020-03-19,"posNeg",470,"A"
"IL","Illinois ",16980127,2020-03-19,"posNeg",3147,"A"
"IN","Indiana ",6732219,2020-03-19,"posNeg",380,"A+"
"KS","Kansas ",2913314,2020-03-19,"posNeg",451,"A"
"KY","Kentucky ",4467673,2020-03-19,"posNeg",489,"A"
"LA","Louisiana *",4648794,2020-03-19,"posNeg",805,"B"
"MA","Massachusetts ",6892503,2020-03-19,"posNeg",3147,"A+"
"MD","Maryland *",6045680,2020-03-19,"posNeg",201,"B"
"ME","Maine *",1344212,2020-03-19,"posNeg",2057,"B"
"MI","Michigan ",9986857,2020-03-19,"posNeg",5177,"A+"
"MN","Minnesota ",5639632,2020-03-19,"posNeg",3038,"A"
"MO","Missouri *",6840439,2020-03-19,"posNeg",332,"B"
"MS","Mississippi ",2976149,2020-03-19,"posNeg",602,"A"
"NC","North Carolina ",10488084,2020-03-19,"posNeg",2505,"A"
"NH","New Hampshire *",1359711,2020-03-19,"posNeg",660,"B"
"NJ","New Jersey ",8882190,2020-03-19,"posNeg",952,"A+"
"NV","Nevada ",3080156,2020-03-19,"posNeg",1721,"A+"
"NY","New York ",19453561,2020-03-19,"posNeg",22284,"A"
"OH","Ohio *",11689100,2020-03-19,"posNeg",259,"B"
"OK","Oklahoma ",3956971,2020-03-19,"posNeg",510,"A+"
"OR","Oregon ",4217737,2020-03-19,"posNeg",1417,"A+"
"PA","Pennsylvania ",12801989,2020-03-19,"posNeg",1793,"A+"
"PR","Puerto Rico *",2933408,2020-03-19,"posNeg",61,"B"
"RI","Rhode Island ",1059361,2020-03-19,"posNeg",698,"A+"
"SC","South Carolina ",5148714,2020-03-19,"posNeg",643,"A"
"SD","South Dakota *",884659,2020-03-19,"posNeg",562,"B"
"TN","Tennessee *",6829174,2020-03-19,"posNeg",503,"B"
"TX","Texas *",28995881,2020-03-19,"posNeg",2355,"B"
"UT","Utah *",3205958,2020-03-19,"posNeg",1526,"B"
"VA","Virginia ",8535519,2020-03-19,"posNeg",1923,"A+"
"VT","Vermont *",623989,2020-03-19,"posNeg",792,"B"
"WA","Washington *",7614893,2020-03-19,"posNeg",38501,"B"
"WI","Wisconsin ",5822434,2020-03-19,"posNeg",2347,"A+"
"WV","West Virginia *",1792147,2020-03-19,"posNeg",145,"B"
"AK","Alaska ",731545,2020-03-18,"posNeg",412,"A"
"AL","Alabama *",4903185,2020-03-18,"posNeg",74,"B"
"AR","Arkansas ",3017804,2020-03-18,"posNeg",269,"A"
"AZ","Arizona ",7278717,2020-03-18,"posNeg",176,"A+"
"CA","California *",39512223,2020-03-18,"posNeg",8592,"B"
"CO","Colorado ",5758736,2020-03-18,"posNeg",1800,"A"
"CT","Connecticut *",3565287,2020-03-18,"posNeg",193,"B"
"DC","District of Columbia ",705749,2020-03-18,"posNeg",169,"A+"
"DE","Delaware ",973764,2020-03-18,"posNeg",61,"A"
"FL","Florida ",21477737,2020-03-18,"posNeg",1539,"A"
"GA","Georgia ",10617423,2020-03-18,"posNeg",1508,"A"
"GU","Guam *",167772,2020-03-18,"posNeg",65,"B"
"IA","Iowa ",3155070,2020-03-18,"posNeg",112,"A+"
"ID","Idaho ",1787065,2020-03-18,"posNeg",468,"A"
"IL","Illinois ",16980127,2020-03-18,"posNeg",2051,"A"
"IN","Indiana ",6732219,2020-03-18,"posNeg",193,"A+"
"KS","Kansas ",2913314,2020-03-18,"posNeg",433,"A"
"KY","Kentucky ",4467673,2020-03-18,"posNeg",380,"A"
"LA","Louisiana *",4648794,2020-03-18,"posNeg",575,"B"
"MA","Massachusetts ",6892503,2020-03-18,"posNeg",2271,"A+"
"MD","Maryland *",6045680,2020-03-18,"posNeg",179,"B"
"ME","Maine *",1344212,2020-03-18,"posNeg",1713,"B"
"MI","Michigan ",9986857,2020-03-18,"posNeg",4128,"A+"
"MN","Minnesota ",5639632,2020-03-18,"posNeg",2762,"A"
"MO","Missouri *",6840439,2020-03-18,"posNeg",266,"B"
"MS","Mississippi ",2976149,2020-03-18,"posNeg",513,"A"
"NC","North Carolina ",10488084,2020-03-18,"posNeg",1850,"A"
"NH","New Hampshire *",1359711,2020-03-18,"posNeg",539,"B"
"NJ","New Jersey ",8882190,2020-03-18,"posNeg",617,"A+"
"NV","Nevada ",3080156,2020-03-18,"posNeg",223,"A+"
"NY","New York ",19453561,2020-03-18,"posNeg",14597,"A"
"OH","Ohio *",11689100,2020-03-18,"posNeg",228,"B"
"OK","Oklahoma ",3956971,2020-03-18,"posNeg",407,"A+"
"OR","Oregon ",4217737,2020-03-18,"posNeg",1193,"A+"
"PA","Pennsylvania ",12801989,2020-03-18,"posNeg",1320,"A+"
"PR","Puerto Rico *",2933408,2020-03-18,"posNeg",36,"B"
"RI","Rhode Island ",1059361,2020-03-18,"posNeg",573,"A+"
"SC","South Carolina ",5148714,2020-03-18,"posNeg",643,"A"
"SD","South Dakota *",884659,2020-03-18,"posNeg",562,"B"
"TN","Tennessee *",6829174,2020-03-18,"posNeg",447,"B"
"TX","Texas *",28995881,2020-03-18,"posNeg",1907,"B"
"UT","Utah *",3205958,2020-03-18,"posNeg",194,"B"
"VA","Virginia ",8535519,2020-03-18,"posNeg",1278,"A+"
"VT","Vermont *",623989,2020-03-18,"posNeg",658,"B"
"WA","Washington *",7614893,2020-03-18,"posNeg",33941,"B"
"WI","Wisconsin ",5822434,2020-03-18,"posNeg",1683,"A+"
"WV","West Virginia *",1792147,2020-03-18,"posNeg",123,"B"
"AK","Alaska ",731545,2020-03-17,"posNeg",337,"A"
"AL","Alabama *",4903185,2020-03-17,"posNeg",64,"B"
"AR","Arkansas ",3017804,2020-03-17,"posNeg",219,"A"
"AZ","Arizona ",7278717,2020-03-17,"posNeg",162,"A+"
"CA","California *",39512223,2020-03-17,"posNeg",8464,"B"
"CO","Colorado ",5758736,2020-03-17,"posNeg",1216,"A"
"CT","Connecticut *",3565287,2020-03-17,"posNeg",166,"B"
"DC","District of Columbia ",705749,2020-03-17,"posNeg",126,"A+"
"DE","Delaware ",973764,2020-03-17,"posNeg",52,"A"
"FL","Florida ",21477737,2020-03-17,"posNeg",1126,"A"
"GA","Georgia ",10617423,2020-03-17,"posNeg",146,"A"
"GU","Guam *",167772,2020-03-17,"posNeg",46,"B"
"IA","Iowa ",3155070,2020-03-17,"posNeg",106,"A+"
"ID","Idaho ",1787065,2020-03-17,"posNeg",353,"A"
"IL","Illinois ",16980127,2020-03-17,"posNeg",1499,"A"
"IN","Indiana ",6732219,2020-03-17,"posNeg",159,"A+"
"KS","Kansas ",2913314,2020-03-17,"posNeg",397,"A"
"KY","Kentucky ",4467673,2020-03-17,"posNeg",317,"A"
"LA","Louisiana *",4648794,2020-03-17,"posNeg",423,"B"
"MA","Massachusetts ",6892503,2020-03-17,"posNeg",1751,"A+"
"MD","Maryland *",6045680,2020-03-17,"posNeg",151,"B"
"ME","Maine *",1344212,2020-03-17,"posNeg",1335,"B"
"MI","Michigan ",9986857,2020-03-17,"posNeg",3019,"A+"
"MN","Minnesota ",5639632,2020-03-17,"posNeg",2336,"A"
"MO","Missouri *",6840439,2020-03-17,"posNeg",215,"B"
"MS","Mississippi ",2976149,2020-03-17,"posNeg",389,"A"
"NC","North Carolina ",10488084,2020-03-17,"posNeg",514,"A"
"NH","New Hampshire *",1359711,2020-03-17,"posNeg",372,"B"
"NJ","New Jersey ",8882190,2020-03-17,"posNeg",430,"A+"
"NV","Nevada ",3080156,2020-03-17,"posNeg",223,"A+"
"NY","New York ",19453561,2020-03-17,"posNeg",7206,"A"
"OH","Ohio *",11689100,2020-03-17,"posNeg",207,"B"
"OK","Oklahoma ",3956971,2020-03-17,"posNeg",264,"A+"
"OR","Oregon ",4217737,2020-03-17,"posNeg",736,"A+"
"PA","Pennsylvania ",12801989,2020-03-17,"posNeg",975,"A+"
"PR","Puerto Rico *",2933408,2020-03-17,"posNeg",18,"B"
"RI","Rhode Island ",1059361,2020-03-17,"posNeg",426,"A+"
"SC","South Carolina ",5148714,2020-03-17,"posNeg",344,"A"
"SD","South Dakota *",884659,2020-03-17,"posNeg",562,"B"
"TN","Tennessee *",6829174,2020-03-17,"posNeg",403,"B"
"TX","Texas *",28995881,2020-03-17,"posNeg",1268,"B"
"UT","Utah *",3205958,2020-03-17,"posNeg",182,"B"
"VA","Virginia ",8535519,2020-03-17,"posNeg",1028,"A+"
"VT","Vermont *",623989,2020-03-17,"posNeg",600,"B"
"WA","Washington *",7614893,2020-03-17,"posNeg",29184,"B"
"WI","Wisconsin ",5822434,2020-03-17,"posNeg",1110,"A+"
"WV","West Virginia *",1792147,2020-03-17,"posNeg",80,"B"
"AK","Alaska ",731545,2020-03-16,"posNeg",144,"A"
"AL","Alabama *",4903185,2020-03-16,"posNeg",56,"B"
"AR","Arkansas ",3017804,2020-03-16,"posNeg",154,"A"
"AZ","Arizona ",7278717,2020-03-16,"posNeg",143,"A+"
"CA","California *",39512223,2020-03-16,"posNeg",8316,"B"
"CO","Colorado ",5758736,2020-03-16,"posNeg",758,"A"
"CT","Connecticut *",3565287,2020-03-16,"posNeg",151,"B"
"DC","District of Columbia ",705749,2020-03-16,"posNeg",113,"A+"
"DE","Delaware ",973764,2020-03-16,"posNeg",44,"A"
"FL","Florida ",21477737,2020-03-16,"posNeg",825,"A"
"GA","Georgia ",10617423,2020-03-16,"posNeg",121,"A"
"GU","Guam *",167772,2020-03-16,"posNeg",26,"B"
"IA","Iowa ",3155070,2020-03-16,"posNeg",105,"A+"
"ID","Idaho ",1787065,2020-03-16,"posNeg",270,"A"
"IL","Illinois ",16980127,2020-03-16,"posNeg",1025,"A"
"IN","Indiana ",6732219,2020-03-16,"posNeg",139,"A+"
"KS","Kansas ",2913314,2020-03-16,"posNeg",177,"A"
"KY","Kentucky ",4467673,2020-03-16,"posNeg",255,"A"
"LA","Louisiana *",4648794,2020-03-16,"posNeg",303,"B"
"MA","Massachusetts ",6892503,2020-03-16,"posNeg",1296,"A+"
"MD","Maryland *",6045680,2020-03-16,"posNeg",131,"B"
"ME","Maine *",1344212,2020-03-16,"posNeg",781,"B"
"MI","Michigan ",9986857,2020-03-16,"posNeg",2205,"A+"
"MN","Minnesota ",5639632,2020-03-16,"posNeg",1893,"A"
"MO","Missouri *",6840439,2020-03-16,"posNeg",170,"B"
"MS","Mississippi ",2976149,2020-03-16,"posNeg",289,"A"
"NC","North Carolina ",10488084,2020-03-16,"posNeg",329,"A"
"NH","New Hampshire *",1359711,2020-03-16,"posNeg",284,"B"
"NJ","New Jersey ",8882190,2020-03-16,"posNeg",298,"A+"
"NV","Nevada ",3080156,2020-03-16,"posNeg",213,"A+"
"NY","New York ",19453561,2020-03-16,"posNeg",5493,"A"
"OH","Ohio *",11689100,2020-03-16,"posNeg",190,"B"
"OK","Oklahoma ",3956971,2020-03-16,"posNeg",184,"A+"
"OR","Oregon ",4217737,2020-03-16,"posNeg",618,"A+"
"PA","Pennsylvania ",12801989,2020-03-16,"posNeg",746,"A+"
"PR","Puerto Rico *",2933408,2020-03-16,"posNeg",14,"B"
"RI","Rhode Island ",1059361,2020-03-16,"posNeg",329,"A+"
"SC","South Carolina ",5148714,2020-03-16,"posNeg",263,"A"
"SD","South Dakota *",884659,2020-03-16,"posNeg",504,"B"
"TN","Tennessee *",6829174,2020-03-16,"posNeg",322,"B"
"TX","Texas *",28995881,2020-03-16,"posNeg",57,"B"
"UT","Utah *",3205958,2020-03-16,"posNeg",170,"B"
"VA","Virginia ",8535519,2020-03-16,"posNeg",489,"A+"
"VT","Vermont *",623989,2020-03-16,"posNeg",504,"B"
"WA","Washington *",7614893,2020-03-16,"posNeg",24534,"B"
"WI","Wisconsin ",5822434,2020-03-16,"posNeg",551,"A+"
"WV","West Virginia *",1792147,2020-03-16,"posNeg",80,"B"
"AK","Alaska ",731545,2020-03-15,"posNeg",144,"A"
"AL","Alabama *",4903185,2020-03-15,"posNeg",40,"B"
"AR","Arkansas ",3017804,2020-03-15,"posNeg",119,"A"
"AZ","Arizona ",7278717,2020-03-15,"posNeg",133,"A+"
"CA","California *",39512223,2020-03-15,"posNeg",1209,"B"
"CO","Colorado ",5758736,2020-03-15,"posNeg",758,"A"
"CT","Connecticut *",3565287,2020-03-15,"posNeg",145,"B"
"DC","District of Columbia ",705749,2020-03-15,"posNeg",95,"A+"
"DE","Delaware ",973764,2020-03-15,"posNeg",42,"A"
"FL","Florida ",21477737,2020-03-15,"posNeg",794,"A"
"GA","Georgia ",10617423,2020-03-15,"posNeg",99,"A"
"IA","Iowa ",3155070,2020-03-15,"posNeg",101,"A+"
"ID","Idaho ",1787065,2020-03-15,"posNeg",179,"A"
"IL","Illinois ",16980127,2020-03-15,"posNeg",513,"A"
"IN","Indiana ",6732219,2020-03-15,"posNeg",121,"A+"
"KS","Kansas ",2913314,2020-03-15,"posNeg",143,"A"
"KY","Kentucky ",4467673,2020-03-15,"posNeg",155,"A"
"LA","Louisiana *",4648794,2020-03-15,"posNeg",246,"B"
"MA","Massachusetts ",6892503,2020-03-15,"posNeg",648,"A+"
"MD","Maryland *",6045680,2020-03-15,"posNeg",125,"B"
"ME","Maine *",1344212,2020-03-15,"posNeg",94,"B"
"MI","Michigan ",9986857,2020-03-15,"posNeg",1685,"A+"
"MN","Minnesota ",5639632,2020-03-15,"posNeg",1422,"A"
"MO","Missouri *",6840439,2020-03-15,"posNeg",127,"B"
"MS","Mississippi ",2976149,2020-03-15,"posNeg",94,"A"
"NC","North Carolina ",10488084,2020-03-15,"posNeg",259,"A"
"NH","New Hampshire *",1359711,2020-03-15,"posNeg",284,"B"
"NJ","New Jersey ",8882190,2020-03-15,"posNeg",218,"A+"
"NV","Nevada ",3080156,2020-03-15,"posNeg",189,"A+"
"NY","New York ",19453561,2020-03-15,"posNeg",5272,"A"
"OH","Ohio *",11689100,2020-03-15,"posNeg",175,"B"
"OK","Oklahoma ",3956971,2020-03-15,"posNeg",127,"A+"
"OR","Oregon ",4217737,2020-03-15,"posNeg",456,"A+"
"PA","Pennsylvania ",12801989,2020-03-15,"posNeg",268,"A+"
"RI","Rhode Island ",1059361,2020-03-15,"posNeg",291,"A+"
"SC","South Carolina ",5148714,2020-03-15,"posNeg",173,"A"
"SD","South Dakota *",884659,2020-03-15,"posNeg",336,"B"
"TN","Tennessee *",6829174,2020-03-15,"posNeg",196,"B"
"TX","Texas *",28995881,2020-03-15,"posNeg",56,"B"
"UT","Utah *",3205958,2020-03-15,"posNeg",159,"B"
"VA","Virginia ",8535519,2020-03-15,"posNeg",408,"A+"
"VT","Vermont *",623989,2020-03-15,"posNeg",417,"B"
"WA","Washington *",7614893,2020-03-15,"posNeg",19630,"B"
"WI","Wisconsin ",5822434,2020-03-15,"posNeg",346,"A+"
"WV","West Virginia *",1792147,2020-03-15,"posNeg",38,"B"
"AK","Alaska ",731545,2020-03-14,"posNeg",144,"A"
"AL","Alabama *",4903185,2020-03-14,"posNeg",28,"B"
"AR","Arkansas ",3017804,2020-03-14,"posNeg",77,"A"
"AZ","Arizona ",7278717,2020-03-14,"posNeg",133,"A+"
"CA","California *",39512223,2020-03-14,"posNeg",1168,"B"
"CO","Colorado ",5758736,2020-03-14,"posNeg",711,"A"
"CT","Connecticut *",3565287,2020-03-14,"posNeg",136,"B"
"DC","District of Columbia ",705749,2020-03-14,"posNeg",59,"A+"
"DE","Delaware ",973764,2020-03-14,"posNeg",42,"A"
"FL","Florida ",21477737,2020-03-14,"posNeg",555,"A"
"GA","Georgia ",10617423,2020-03-14,"posNeg",66,"A"
"IA","Iowa ",3155070,2020-03-14,"posNeg",100,"A+"
"ID","Idaho ",1787065,2020-03-14,"posNeg",176,"A"
"IL","Illinois ",16980127,2020-03-14,"posNeg",362,"A"
"IN","Indiana ",6732219,2020-03-14,"posNeg",89,"A+"
"KS","Kansas ",2913314,2020-03-14,"posNeg",99,"A"
"KY","Kentucky ",4467673,2020-03-14,"posNeg",153,"A"
"LA","Louisiana *",4648794,2020-03-14,"posNeg",160,"B"
"MA","Massachusetts ",6892503,2020-03-14,"posNeg",38,"A+"
"MD","Maryland *",6045680,2020-03-14,"posNeg",120,"B"
"ME","Maine *",1344212,2020-03-14,"posNeg",94,"B"
"MI","Michigan ",9986857,2020-03-14,"posNeg",1401,"A+"
"MN","Minnesota ",5639632,2020-03-14,"posNeg",868,"A"
"MO","Missouri *",6840439,2020-03-14,"posNeg",94,"B"
"MS","Mississippi ",2976149,2020-03-14,"posNeg",90,"A"
"NC","North Carolina ",10488084,2020-03-14,"posNeg",160,"A"
"NH","New Hampshire *",1359711,2020-03-14,"posNeg",219,"B"
"NJ","New Jersey ",8882190,2020-03-14,"posNeg",147,"A+"
"NV","Nevada ",3080156,2020-03-14,"posNeg",188,"A+"
"NY","New York ",19453561,2020-03-14,"posNeg",3303,"A"
"OH","Ohio *",11689100,2020-03-14,"posNeg",63,"B"
"OK","Oklahoma ",3956971,2020-03-14,"posNeg",40,"A+"
"OR","Oregon ",4217737,2020-03-14,"posNeg",367,"A+"
"PA","Pennsylvania ",12801989,2020-03-14,"posNeg",252,"A+"
"RI","Rhode Island ",1059361,2020-03-14,"posNeg",218,"A+"
"SC","South Carolina ",5148714,2020-03-14,"posNeg",123,"A"
"SD","South Dakota *",884659,2020-03-14,"posNeg",191,"B"
"TN","Tennessee *",6829174,2020-03-14,"posNeg",162,"B"
"TX","Texas *",28995881,2020-03-14,"posNeg",51,"B"
"UT","Utah *",3205958,2020-03-14,"posNeg",137,"B"
"VA","Virginia ",8535519,2020-03-14,"posNeg",147,"A+"
"VT","Vermont *",623989,2020-03-14,"posNeg",340,"B"
"WA","Washington *",7614893,2020-03-14,"posNeg",17939,"B"
"WI","Wisconsin ",5822434,2020-03-14,"posNeg",188,"A+"
"WV","West Virginia *",1792147,2020-03-14,"posNeg",26,"B"
"AK","Alaska ",731545,2020-03-13,"posNeg",60,"A"
"AL","Alabama *",4903185,2020-03-13,"posNeg",12,"B"
"AR","Arkansas ",3017804,2020-03-13,"posNeg",39,"A"
"AZ","Arizona ",7278717,2020-03-13,"posNeg",103,"A+"
"CA","California *",39512223,2020-03-13,"posNeg",1118,"B"
"CO","Colorado ",5758736,2020-03-13,"posNeg",596,"A"
"CT","Connecticut *",3565287,2020-03-13,"posNeg",105,"B"
"DC","District of Columbia ",705749,2020-03-13,"posNeg",30,"A+"
"DE","Delaware ",973764,2020-03-13,"posNeg",34,"A"
"FL","Florida ",21477737,2020-03-13,"posNeg",528,"A"
"GA","Georgia ",10617423,2020-03-13,"posNeg",42,"A"
"IA","Iowa ",3155070,2020-03-13,"posNeg",99,"A+"
"ID","Idaho ",1787065,2020-03-13,"posNeg",131,"A"
"IL","Illinois ",16980127,2020-03-13,"posNeg",326,"A"
"IN","Indiana ",6732219,2020-03-13,"posNeg",73,"A+"
"KS","Kansas ",2913314,2020-03-13,"posNeg",99,"A"
"KY","Kentucky ",4467673,2020-03-13,"posNeg",118,"A"
"LA","Louisiana *",4648794,2020-03-13,"posNeg",73,"B"
"MA","Massachusetts ",6892503,2020-03-13,"posNeg",23,"A+"
"MD","Maryland *",6045680,2020-03-13,"posNeg",111,"B"
"ME","Maine *",1344212,2020-03-13,"posNeg",94,"B"
"MI","Michigan ",9986857,2020-03-13,"posNeg",1078,"A+"
"MN","Minnesota ",5639632,2020-03-13,"posNeg",555,"A"
"MO","Missouri *",6840439,2020-03-13,"posNeg",73,"B"
"MS","Mississippi ",2976149,2020-03-13,"posNeg",45,"A"
"NC","North Carolina ",10488084,2020-03-13,"posNeg",101,"A"
"NH","New Hampshire *",1359711,2020-03-13,"posNeg",100,"B"
"NJ","New Jersey ",8882190,2020-03-13,"posNeg",147,"A+"
"NV","Nevada ",3080156,2020-03-13,"posNeg",179,"A+"
"NY","New York ",19453561,2020-03-13,"posNeg",3200,"A"
"OH","Ohio *",11689100,2020-03-13,"posNeg",63,"B"
"OK","Oklahoma ",3956971,2020-03-13,"posNeg",39,"A+"
"OR","Oregon ",4217737,2020-03-13,"posNeg",367,"A+"
"PA","Pennsylvania ",12801989,2020-03-13,"posNeg",181,"A+"
"RI","Rhode Island ",1059361,2020-03-13,"posNeg",156,"A+"
"SC","South Carolina ",5148714,2020-03-13,"posNeg",87,"A"
"SD","South Dakota *",884659,2020-03-13,"posNeg",82,"B"
