"","death_province","recovered_province","confirmed_province"
"2020-07-14","   6","  985","  991"
"2020-07-15","   6","  985","  991"
"2020-07-16","   6","  985","  991"
"2020-07-17","   6","  985","  991"
"2020-07-18","   6","  985","  991"
"2020-07-19","   6","  985","  991"
"2020-07-20","   6","  985","  991"
"2020-07-21","   6","  985","  991"
"2020-07-22","   6","  985","  991"
"2020-07-23","   6","  985","  991"
"2020-07-24","   6","  985","  991"
"2020-07-25","   6","  985","  991"
"2020-07-26","   6","  985","  991"
"2020-07-27","   6","  985","  991"
"2020-07-28","   6","  985","  991"
"2020-07-29","   6","  985","  991"
"2020-07-30","   6","  985","  991"
"2020-07-31","   6","  985","  991"
"2020-08-01","   6","  985","  991"
"2020-08-02","   6","  985","  991"
"2020-08-03","   6","  985","  991"
"2020-08-04","   6","  985","  991"
"2020-08-05","   6","  985","  991"
"2020-08-06","   6","  985","  991"
"2020-08-07","   6","  985","  991"
"2020-08-08","   6","  985","  991"
"2020-08-09","   6","  985","  991"
"2020-08-10","   6","  985","  991"
"2020-08-11","   6","  985","  991"
"2020-08-12","   6","  985","  991"
"2020-08-13","   6","  985","  991"
"2020-08-14","   6","  985","  991"
"2020-08-15","   6","  985","  991"
"2020-08-16","   6","  985","  991"
"2020-08-17","   6","  985","  991"
"2020-08-18","   6","  985","  991"
"2020-08-19","   6","  985","  991"
"2020-08-20","   6","  985","  991"
"2020-08-21","   6","  985","  991"
"2020-08-22","   6","  985","  991"
"2020-08-23","   6","  985","  991"
"2020-08-24","   6","  985","  991"
"2020-08-25","   6","  985","  991"
"2020-08-26","   6","  985","  991"
"2020-08-27","   6","  985","  991"
"2020-08-28","   6","  985","  991"
"2020-08-29","   6","  985","  991"
"2020-08-30","   6","  985","  991"
"2020-08-31","   6","  985","  991"
"2020-09-01","   6","  985","  991"
"2020-09-02","   6","  985","  991"
"2020-09-03","   6","  985","  991"
"2020-09-04","   6","  985","  991"
"2020-09-05","   6","  985","  991"
"2020-09-06","   6","  985","  991"
"2020-09-07","   6","  985","  991"
"2020-09-08","   6","  985","  991"
"2020-09-09","   6","  985","  991"
"2020-09-10","   6","  985","  991"
